Query 	 Document 	 Ranking 	 Relevant(YES/NO) 	 Precision 						 Recall
1		CACM-1085		1				NO				0.0                           0.0
1		CACM-0983		2				NO				0.0                           0.0
1		CACM-0066		3				NO				0.0                           0.0
1		CACM-0295		4				NO				0.0                           0.0
1		CACM-0704		5				NO				0.0                           0.0
1		CACM-0986		6				NO				0.0                           0.0
1		CACM-0231		7				NO				0.0                           0.0
1		CACM-0887		8				NO				0.0                           0.0
1		CACM-0190		9				NO				0.0                           0.0
1		CACM-1511		10				NO				0.0                           0.0
1		CACM-1204		11				NO				0.0                           0.0
1		CACM-0697		12				NO				0.0                           0.0
1		CACM-0174		13				NO				0.0                           0.0
1		CACM-0055		14				NO				0.0                           0.0
1		CACM-0797		15				NO				0.0                           0.0
1		CACM-1461		16				NO				0.0                           0.0
1		CACM-0067		17				NO				0.0                           0.0
1		CACM-0031		18				NO				0.0                           0.0
1		CACM-0767		19				NO				0.0                           0.0
1		CACM-2426		20				NO				0.0                           0.0
1		CACM-0908		21				NO				0.0                           0.0
1		CACM-0145		22				NO				0.0                           0.0
1		CACM-1276		23				NO				0.0                           0.0
1		CACM-0034		24				NO				0.0                           0.0
1		CACM-0398		25				NO				0.0                           0.0
1		CACM-2607		26				NO				0.0                           0.0
1		CACM-2822		27				NO				0.0                           0.0
1		CACM-0860		28				NO				0.0                           0.0
1		CACM-0866		29				NO				0.0                           0.0
1		CACM-1107		30				NO				0.0                           0.0
1		CACM-0999		31				NO				0.0                           0.0
1		CACM-1103		32				NO				0.0                           0.0
1		CACM-0528		33				NO				0.0                           0.0
1		CACM-0154		34				NO				0.0                           0.0
1		CACM-0820		35				NO				0.0                           0.0
1		CACM-0162		36				NO				0.0                           0.0
1		CACM-1289		37				NO				0.0                           0.0
1		CACM-1563		38				NO				0.0                           0.0
1		CACM-2117		39				NO				0.0                           0.0
1		CACM-0311		40				NO				0.0                           0.0
1		CACM-0599		41				NO				0.0                           0.0
1		CACM-0490		42				NO				0.0                           0.0
1		CACM-0984		43				NO				0.0                           0.0
1		CACM-1027		44				NO				0.0                           0.0
1		CACM-0680		45				NO				0.0                           0.0
1		CACM-0642		46				NO				0.0                           0.0
1		CACM-0072		47				NO				0.0                           0.0
1		CACM-0032		48				NO				0.0                           0.0
1		CACM-0270		49				NO				0.0                           0.0
1		CACM-0026		50				NO				0.0                           0.0
1		CACM-1508		51				NO				0.0                           0.0
1		CACM-1284		52				NO				0.0                           0.0
1		CACM-0816		53				NO				0.0                           0.0
1		CACM-0230		54				NO				0.0                           0.0
1		CACM-2509		55				NO				0.0                           0.0
1		CACM-1149		56				NO				0.0                           0.0
1		CACM-2814		57				NO				0.0                           0.0
1		CACM-1701		58				NO				0.0                           0.0
1		CACM-0043		59				NO				0.0                           0.0
1		CACM-0075		60				NO				0.0                           0.0
1		CACM-1058		61				NO				0.0                           0.0
1		CACM-0035		62				NO				0.0                           0.0
1		CACM-0279		63				NO				0.0                           0.0
1		CACM-0845		64				NO				0.0                           0.0
1		CACM-1064		65				NO				0.0                           0.0
1		CACM-1414		66				NO				0.0                           0.0
1		CACM-0028		67				NO				0.0                           0.0
1		CACM-0815		68				NO				0.0                           0.0
1		CACM-0045		69				NO				0.0                           0.0
1		CACM-0910		70				NO				0.0                           0.0
1		CACM-0091		71				NO				0.0                           0.0
1		CACM-0475		72				NO				0.0                           0.0
1		CACM-0135		73				NO				0.0                           0.0
1		CACM-0148		74				NO				0.0                           0.0
1		CACM-1106		75				NO				0.0                           0.0
1		CACM-0061		76				NO				0.0                           0.0
1		CACM-0195		77				NO				0.0                           0.0
1		CACM-0636		78				NO				0.0                           0.0
1		CACM-1142		79				NO				0.0                           0.0
1		CACM-2573		80				NO				0.0                           0.0
1		CACM-0024		81				NO				0.0                           0.0
1		CACM-0798		82				NO				0.0                           0.0
1		CACM-0953		83				NO				0.0                           0.0
1		CACM-0152		84				NO				0.0                           0.0
1		CACM-0960		85				NO				0.0                           0.0
1		CACM-0832		86				NO				0.0                           0.0
1		CACM-1556		87				NO				0.0                           0.0
1		CACM-0140		88				NO				0.0                           0.0
1		CACM-0401		89				NO				0.0                           0.0
1		CACM-1302		90				NO				0.0                           0.0
