Query 	 Document 	 Ranking 	 Relevant(YES/NO) 	 Precision 						 Recall
1		CACM-2319		1				NO				0.0                           0.0
1		CACM-1657		2				NO				0.0                           0.0
1		CACM-1410		3				YES				0.3333333333333333            0.2
1		CACM-1938		4				NO				0.25                          0.2
1		CACM-2629		5				NO				0.2                           0.2
1		CACM-2378		6				NO				0.16666666666666666           0.2
1		CACM-1827		7				NO				0.14285714285714285           0.2
1		CACM-2218		8				NO				0.125                         0.2
1		CACM-2054		9				NO				0.1111111111111111            0.2
1		CACM-1698		10				NO				0.1                           0.2
1		CACM-1844		11				NO				0.09090909090909091           0.2
1		CACM-2947		12				NO				0.08333333333333333           0.2
1		CACM-1605		13				YES				0.15384615384615385           0.4
1		CACM-2357		14				NO				0.14285714285714285           0.4
1		CACM-1591		15				NO				0.13333333333333333           0.4
1		CACM-1161		16				NO				0.125                         0.4
1		CACM-1033		17				NO				0.11764705882352941           0.4
1		CACM-2379		18				NO				0.1111111111111111            0.4
1		CACM-1749		19				NO				0.10526315789473684           0.4
1		CACM-2535		20				NO				0.1                           0.4
1		CACM-1487		21				NO				0.09523809523809523           0.4
1		CACM-2371		22				NO				0.09090909090909091           0.4
1		CACM-1506		23				NO				0.08695652173913043           0.4
1		CACM-2950		24				NO				0.08333333333333333           0.4
1		CACM-2541		25				NO				0.08                          0.4
1		CACM-1519		26				NO				0.07692307692307693           0.4
1		CACM-2501		27				NO				0.07407407407407407           0.4
1		CACM-2151		28				NO				0.07142857142857142           0.4
1		CACM-2424		29				NO				0.06896551724137931           0.4
1		CACM-1572		30				YES				0.1                           0.6
1		CACM-1071		31				NO				0.0967741935483871            0.6
1		CACM-2946		32				NO				0.09375                       0.6
1		CACM-2500		33				NO				0.09090909090909091           0.6
1		CACM-1908		34				NO				0.08823529411764706           0.6
1		CACM-2219		35				NO				0.08571428571428572           0.6
1		CACM-2632		36				NO				0.08333333333333333           0.6
1		CACM-2344		37				NO				0.08108108108108109           0.6
1		CACM-1464		38				NO				0.07894736842105263           0.6
1		CACM-1805		39				NO				0.07692307692307693           0.6
1		CACM-0637		40				NO				0.075                         0.6
1		CACM-1225		41				NO				0.07317073170731707           0.6
1		CACM-0698		42				NO				0.07142857142857142           0.6
1		CACM-1544		43				NO				0.06976744186046512           0.6
1		CACM-1408		44				NO				0.06818181818181818           0.6
1		CACM-1523		45				NO				0.06666666666666667           0.6
1		CACM-1391		46				NO				0.06521739130434782           0.6
1		CACM-1752		47				NO				0.06382978723404255           0.6
1		CACM-2003		48				NO				0.0625                        0.6
1		CACM-1647		49				NO				0.061224489795918366          0.6
1		CACM-2380		50				NO				0.06                          0.6
1		CACM-0585		51				NO				0.058823529411764705          0.6
1		CACM-2764		52				NO				0.057692307692307696          0.6
1		CACM-2948		53				NO				0.05660377358490566           0.6
1		CACM-1885		54				NO				0.05555555555555555           0.6
1		CACM-1680		55				NO				0.05454545454545454           0.6
1		CACM-1226		56				NO				0.05357142857142857           0.6
1		CACM-1685		57				NO				0.05263157894736842           0.6
1		CACM-1440		58				NO				0.05172413793103448           0.6
1		CACM-1854		59				NO				0.05084745762711865           0.6
1		CACM-2920		60				NO				0.05                          0.6
1		CACM-1462		61				NO				0.04918032786885246           0.6
1		CACM-3068		62				NO				0.04838709677419355           0.6
1		CACM-1750		63				NO				0.047619047619047616          0.6
1		CACM-1747		64				NO				0.046875                      0.6
1		CACM-0971		65				NO				0.046153846153846156          0.6
1		CACM-3127		66				NO				0.045454545454545456          0.6
1		CACM-3023		67				NO				0.04477611940298507           0.6
1		CACM-1264		68				NO				0.04411764705882353           0.6
1		CACM-2522		69				NO				0.043478260869565216          0.6
1		CACM-1315		70				NO				0.04285714285714286           0.6
1		CACM-0397		71				NO				0.04225352112676056           0.6
1		CACM-3025		72				NO				0.041666666666666664          0.6
1		CACM-2365		73				NO				0.0410958904109589            0.6
1		CACM-2317		74				NO				0.04054054054054054           0.6
1		CACM-2838		75				NO				0.04                          0.6
1		CACM-1542		76				NO				0.039473684210526314          0.6
1		CACM-2439		77				NO				0.03896103896103896           0.6
