Query 	 Document 	 Ranking 	 Relevant(YES/NO) 	 Precision 						 Recall
1		CACM-1657		1				NO				0.0                           0.0
1		CACM-1410		2				YES				0.5                           0.2
1		CACM-2219		3				NO				0.3333333333333333            0.2
1		CACM-1519		4				NO				0.25                          0.2
1		CACM-2371		5				NO				0.2                           0.2
1		CACM-1938		6				NO				0.16666666666666666           0.2
1		CACM-1506		7				NO				0.14285714285714285           0.2
1		CACM-1168		8				NO				0.125                         0.2
1		CACM-1161		9				NO				0.1111111111111111            0.2
1		CACM-2151		10				NO				0.1                           0.2
1		CACM-1685		11				NO				0.09090909090909091           0.2
1		CACM-2629		12				NO				0.08333333333333333           0.2
1		CACM-1605		13				YES				0.15384615384615385           0.4
1		CACM-2054		14				NO				0.14285714285714285           0.4
1		CACM-1752		15				NO				0.13333333333333333           0.4
1		CACM-2535		16				NO				0.125                         0.4
1		CACM-1827		17				NO				0.11764705882352941           0.4
1		CACM-3174		18				NO				0.1111111111111111            0.4
1		CACM-2319		19				NO				0.10526315789473684           0.4
1		CACM-1391		20				NO				0.1                           0.4
1		CACM-2424		21				NO				0.09523809523809523           0.4
1		CACM-1315		22				NO				0.09090909090909091           0.4
1		CACM-3127		23				NO				0.08695652173913043           0.4
1		CACM-1071		24				NO				0.08333333333333333           0.4
1		CACM-0971		25				NO				0.08                          0.4
1		CACM-2378		26				NO				0.07692307692307693           0.4
1		CACM-2947		27				NO				0.07407407407407407           0.4
1		CACM-0585		28				NO				0.07142857142857142           0.4
1		CACM-1523		29				NO				0.06896551724137931           0.4
1		CACM-1236		30				NO				0.06666666666666667           0.4
1		CACM-2439		31				NO				0.06451612903225806           0.4
1		CACM-0698		32				NO				0.0625                        0.4
1		CACM-1844		33				NO				0.06060606060606061           0.4
1		CACM-0414		34				NO				0.058823529411764705          0.4
1		CACM-2948		35				NO				0.05714285714285714           0.4
1		CACM-1755		36				NO				0.05555555555555555           0.4
1		CACM-2917		37				NO				0.05405405405405406           0.4
1		CACM-2950		38				NO				0.05263157894736842           0.4
1		CACM-2344		39				NO				0.05128205128205128           0.4
1		CACM-1033		40				NO				0.05                          0.4
1		CACM-2379		41				NO				0.04878048780487805           0.4
1		CACM-2796		42				NO				0.047619047619047616          0.4
1		CACM-2920		43				NO				0.046511627906976744          0.4
1		CACM-1544		44				NO				0.045454545454545456          0.4
1		CACM-1680		45				NO				0.044444444444444446          0.4
1		CACM-1750		46				NO				0.043478260869565216          0.4
1		CACM-2399		47				NO				0.0425531914893617            0.4
1		CACM-2357		48				NO				0.041666666666666664          0.4
1		CACM-2228		49				NO				0.04081632653061224           0.4
1		CACM-1534		50				NO				0.04                          0.4
1		CACM-1877		51				NO				0.0392156862745098            0.4
1		CACM-1749		52				NO				0.038461538461538464          0.4
1		CACM-1408		53				NO				0.03773584905660377           0.4
1		CACM-0098		54				NO				0.037037037037037035          0.4
1		CACM-1304		55				NO				0.03636363636363636           0.4
1		CACM-1264		56				NO				0.03571428571428571           0.4
1		CACM-3025		57				NO				0.03508771929824561           0.4
1		CACM-0252		58				NO				0.034482758620689655          0.4
1		CACM-1960		59				NO				0.03389830508474576           0.4
1		CACM-2522		60				NO				0.03333333333333333           0.4
1		CACM-1591		61				NO				0.03278688524590164           0.4
1		CACM-1753		62				NO				0.03225806451612903           0.4
1		CACM-1341		63				NO				0.031746031746031744          0.4
1		CACM-1805		64				NO				0.03125                       0.4
1		CACM-2500		65				NO				0.03076923076923077           0.4
1		CACM-2380		66				NO				0.030303030303030304          0.4
1		CACM-1572		67				YES				0.04477611940298507           0.6
1		CACM-1195		68				NO				0.04411764705882353           0.6
1		CACM-2218		69				NO				0.043478260869565216          0.6
1		CACM-1712		70				NO				0.04285714285714286           0.6
1		CACM-1515		71				NO				0.04225352112676056           0.6
1		CACM-3048		72				NO				0.041666666666666664          0.6
1		CACM-2946		73				NO				0.0410958904109589            0.6
1		CACM-2632		74				NO				0.04054054054054054           0.6
1		CACM-2003		75				NO				0.04                          0.6
1		CACM-2868		76				NO				0.039473684210526314          0.6
1		CACM-2624		77				NO				0.03896103896103896           0.6
1		CACM-2740		78				NO				0.038461538461538464          0.6
1		CACM-3190		79				NO				0.0379746835443038            0.6
1		CACM-0615		80				NO				0.0375                        0.6
1		CACM-0699		81				NO				0.037037037037037035          0.6
1		CACM-2730		82				NO				0.036585365853658534          0.6
1		CACM-1526		83				NO				0.03614457831325301           0.6
1		CACM-3050		84				NO				0.03571428571428571           0.6
1		CACM-2878		85				NO				0.03529411764705882           0.6
1		CACM-1252		86				NO				0.03488372093023256           0.6
1		CACM-2626		87				NO				0.034482758620689655          0.6
1		CACM-1163		88				NO				0.03409090909090909           0.6
1		CACM-1113		89				NO				0.033707865168539325          0.6
1		CACM-1908		90				NO				0.03333333333333333           0.6
1		CACM-2597		91				NO				0.03296703296703297           0.6
1		CACM-2398		92				NO				0.03260869565217391           0.6
1		CACM-2867		93				NO				0.03225806451612903           0.6
1		CACM-0322		94				NO				0.031914893617021274          0.6
1		CACM-1462		95				NO				0.031578947368421054          0.6
1		CACM-0637		96				NO				0.03125                       0.6
1		CACM-1173		97				NO				0.030927835051546393          0.6
1		CACM-2501		98				NO				0.030612244897959183          0.6
1		CACM-1046		99				NO				0.030303030303030304          0.6
1		CACM-1571		100				NO				0.03                          0.6
P@5 on query: 1 is: 0.2
P@20 on query: 1 is: 0.1

2		CACM-3078		1				YES				1.0                           0.3333333333333333
2		CACM-2434		2				YES				1.0                           0.6666666666666666
2		CACM-2863		3				YES				1.0                           1.0
2		CACM-0397		4				NO				0.75                          1.0
2		CACM-1014		5				NO				0.6                           1.0
2		CACM-1867		6				NO				0.5                           1.0
2		CACM-1623		7				NO				0.42857142857142855           1.0
2		CACM-0492		8				NO				0.375                         1.0
2		CACM-0597		9				NO				0.3333333333333333            1.0
2		CACM-0847		10				NO				0.3                           1.0
2		CACM-1168		11				NO				0.2727272727272727            1.0
2		CACM-0531		12				NO				0.25                          1.0
2		CACM-1046		13				NO				0.23076923076923078           1.0
2		CACM-1345		14				NO				0.21428571428571427           1.0
2		CACM-1183		15				NO				0.2                           1.0
2		CACM-1424		16				NO				0.1875                        1.0
2		CACM-1305		17				NO				0.17647058823529413           1.0
2		CACM-1397		18				NO				0.16666666666666666           1.0
2		CACM-0435		19				NO				0.15789473684210525           1.0
2		CACM-3189		20				NO				0.15                          1.0
2		CACM-1439		21				NO				0.14285714285714285           1.0
2		CACM-0971		22				NO				0.13636363636363635           1.0
2		CACM-1117		23				NO				0.13043478260869565           1.0
2		CACM-2439		24				NO				0.125                         1.0
2		CACM-1391		25				NO				0.12                          1.0
2		CACM-1403		26				NO				0.11538461538461539           1.0
2		CACM-0282		27				NO				0.1111111111111111            1.0
2		CACM-0616		28				NO				0.10714285714285714           1.0
2		CACM-1625		29				NO				0.10344827586206896           1.0
2		CACM-2937		30				NO				0.1                           1.0
2		CACM-1348		31				NO				0.0967741935483871            1.0
2		CACM-0728		32				NO				0.09375                       1.0
2		CACM-1861		33				NO				0.09090909090909091           1.0
2		CACM-1503		34				NO				0.08823529411764706           1.0
2		CACM-1427		35				NO				0.08571428571428572           1.0
2		CACM-2456		36				NO				0.08333333333333333           1.0
2		CACM-1161		37				NO				0.08108108108108109           1.0
2		CACM-0942		38				NO				0.07894736842105263           1.0
2		CACM-1564		39				NO				0.07692307692307693           1.0
2		CACM-2383		40				NO				0.075                         1.0
2		CACM-2519		41				NO				0.07317073170731707           1.0
2		CACM-3127		42				NO				0.07142857142857142           1.0
2		CACM-2912		43				NO				0.06976744186046512           1.0
2		CACM-1926		44				NO				0.06818181818181818           1.0
2		CACM-2850		45				NO				0.06666666666666667           1.0
2		CACM-2471		46				NO				0.06521739130434782           1.0
2		CACM-1498		47				NO				0.06382978723404255           1.0
2		CACM-1214		48				NO				0.0625                        1.0
2		CACM-1486		49				NO				0.061224489795918366          1.0
2		CACM-3204		50				NO				0.06                          1.0
2		CACM-3201		51				NO				0.058823529411764705          1.0
2		CACM-2943		52				NO				0.057692307692307696          1.0
2		CACM-2096		53				NO				0.05660377358490566           1.0
2		CACM-1315		54				NO				0.05555555555555555           1.0
2		CACM-1523		55				NO				0.05454545454545454           1.0
2		CACM-3202		56				NO				0.05357142857142857           1.0
2		CACM-1334		57				NO				0.05263157894736842           1.0
2		CACM-1264		58				NO				0.05172413793103448           1.0
2		CACM-1591		59				NO				0.05084745762711865           1.0
2		CACM-1542		60				NO				0.05                          1.0
2		CACM-3199		61				NO				0.04918032786885246           1.0
2		CACM-3160		62				NO				0.04838709677419355           1.0
2		CACM-1676		63				NO				0.047619047619047616          1.0
2		CACM-3005		64				NO				0.046875                      1.0
2		CACM-1145		65				NO				0.046153846153846156          1.0
